from,to,from_word,to_word,weight
591,840,unique,unusual,0.04642857
592,155,flight,plane,0.0273037542662116
592,764,flight,wings,0.03367003
592,769,flight,stairs,0.0245614
592,1569,flight,pilot,0.0168918918918919
593,363,fail,mistake,0.010752688172043
593,475,fail,try,0.01785714
593,1192,fail,pass,0.0673400673400673
593,1506,fail,quit,0.02083333
594,205,keep,store,0.06338028
594,278,keep,safe,0.0374149659863946
594,282,keep,take,0.0272108843537415
594,294,keep,mine,0.0272108843537415
594,753,keep,save,0.0961764043537415
594,950,keep,promise,0.0648855
594,1027,keep,own,0.0238095238095238
594,1074,keep,stay,0.0238095238095238
596,18,build,house,0.121107266435986
596,72,build,up,0.0207612456747405
596,126,build,building,0.0484429065743945
596,455,build,make,0.1007318278817983
596,686,build,create,0.0449826989619377
596,1185,build,structure,0.0174216
597,36,jacket,warm,0.0588235294117647
597,79,jacket,rain,0.027681660899654
597,361,jacket,suit,0.02730375
597,1036,jacket,sweater,0.0173010380622837
599,141,storm,wind,0.06775142
599,1454,storm,tornado,0.08135593
601,1468,guitar,musical,0.0204081632653061
601,1876,guitar,tune,0.04123711
601,1899,guitar,strings,0.1137931
602,61,argue,fight,0.171328671328671
602,230,argue,win,0.0174825174825175
602,650,argue,yell,0.0244755244755245
602,1131,argue,debate,0.0734265734265734
602,1496,argue,disagree,0.0839160839160839
602,1570,argue,protest,0.02405498
602,1894,argue,discuss,0.034965034965035
604,237,honey,sticky,0.02076125
604,1085,honey,syrup,0.02684564
605,313,thick,thin,0.16561156
605,728,thick,wide,0.05263158
606,17,injury,pain,0.1739637150066078
606,245,injury,sports,0.0209059233449477
606,466,injury,ouch,0.0460954379129044
606,572,injury,wound,0.0858367072473867
606,1122,injury,insult,0.0636042402826855
607,890,wheat,whole,0.02711864
608,154,birds,sky,0.0344827586206897
608,172,birds,trees,0.0241379310344828
608,592,birds,flight,0.0310344827586207
608,764,birds,wings,0.1022291879310345
608,1150,birds,feathers,0.0448275862068966
609,272,british,tea,0.0443686006825939
609,370,british,english,0.122866894197952
609,381,british,island,0.0170648464163823
609,477,british,flag,0.0273037542662116
609,882,british,rubbish,0.02797203
609,1426,british,trousers,0.02061856
609,1450,british,london,0.0511132780757354
609,1813,british,empire,0.037542662116041
609,1814,british,mum,0.0284697508896797
610,1507,cowboy,western,0.1254355
611,6,live,love,0.0269360269360269
611,86,live,long,0.0404040404040404
612,92,butt,end,0.0217391304347826
612,196,butt,hole,0.0289855072463768
612,394,butt,joke,0.0253623188405797
612,816,butt,tail,0.01748252
613,1831,hotel,luxury,0.0202702702702703
614,833,three,triangle,0.09440559
614,1372,three,wish,0.0170068
615,19,battle,death,0.0167785234899329
615,23,battle,war,0.231701808389262
615,41,battle,blood,0.0134228187919463
615,61,battle,fight,0.147651006711409
615,83,battle,ship,0.0436241610738255
615,487,battle,sword,0.0201342281879195
615,658,battle,guns,0.0134228187919463
615,1222,battle,struggle,0.041095562885906
615,1330,battle,victory,0.04577465
615,1721,battle,surrender,0.01398601
616,266,mirror,wall,0.0607142857142857
616,334,mirror,silver,0.0285714285714286
616,573,mirror,self,0.0357142857142857
616,577,mirror,shine,0.01712329
617,1119,holy,spirit,0.025
617,1251,holy,prayer,0.01384083
618,213,left,out,0.0205479452054795
618,447,left,turn,0.07317073
618,1153,left,rights,0.01785714
618,1205,left,side,0.02962963
618,1731,left,liberal,0.0635491905354919
619,145,cross,line,0.0169491525423729
619,259,cross,jesus,0.03125
620,312,depression,sadness,0.08219178
620,1239,depression,sorrow,0.02413793
621,13,middle,school,0.0209059233449477
622,323,fit,tight,0.06315789
622,361,fit,suit,0.04778157
622,1621,fit,lean,0.0174825174825175
623,2,lake,water,0.218864634383562
623,176,lake,river,0.0576426327397259
623,808,lake,swim,0.0171232876712329
623,1295,lake,pond,0.2187222383561644
623,1793,lake,superior,0.03146853
624,482,pasta,sauce,0.171865047946128
625,387,shock,surprise,0.1183303
625,1590,shock,unexpected,0.04198473
625,1858,shock,sudden,0.01470588
626,138,culture,language,0.0202020202020202
626,832,culture,society,0.04452055
626,1333,culture,japanese,0.0173010380622837
626,1411,culture,popular,0.01865672
627,60,piano,play,0.027681660899654
628,7,piece,work,0.0275862068965517
628,537,piece,puzzle,0.0888861310344828
628,1736,piece,slice,0.0927964120689655
628,1857,piece,section,0.05208333
629,13,bully,school,0.0662020905923345
629,31,bully,fat,0.0174216027874564
629,49,bully,mean,0.1633320162362154
629,59,bully,hurt,0.0174216027874564
629,414,bully,kid,0.0174216027874564
629,674,bully,jerk,0.0209059233449477
629,1474,bully,tease,0.0569395
630,535,faith,trust,0.07266436
630,1477,faith,worship,0.02372881
630,1792,faith,pray,0.02758621
631,2,breathe,water,0.024822695035461
631,44,breathe,life,0.0460992907801418
631,453,breathe,deep,0.024822695035461
631,611,breathe,live,0.0538720538720539
631,1158,breathe,yoga,0.0170068
631,1566,breathe,lungs,0.2189341724103485
631,1732,breathe,choke,0.0243055555555556
632,3,chips,food,0.0236486486486486
632,26,chips,wood,0.0405405405405405
632,322,chips,salt,0.0543780054054054
632,1062,chips,potatoes,0.0543780054054054
632,1359,chips,snack,0.06506849
632,1447,chips,fries,0.0337837837837838
633,1104,spoon,wooden,0.05084746
634,155,crash,plane,0.0238907849829352
634,1561,crash,smash,0.05172414
635,36,inside,warm,0.0456140350877193
635,213,inside,out,0.056140350877193
635,278,inside,safe,0.0245614035087719
635,467,inside,outside,0.325825052140842
636,217,perfect,picture,0.0336700336700337
636,1099,perfect,precise,0.0459364
636,1118,perfect,score,0.0213523131672598
636,1562,perfect,ten,0.0284697508896797
637,513,unhappy,upset,0.02422145
638,2,wash,water,0.0239726
639,3,beef,food,0.0267558528428094
639,95,beef,meat,0.2270891437432734
639,146,beef,cow,0.204013377926421
639,236,beef,dinner,0.0234113712374582
639,791,beef,steak,0.1440708421070234
639,1412,beef,cattle,0.0275862068965517
639,1548,beef,stock,0.02430556
639,1621,beef,lean,0.013986013986014
639,1797,beef,hamburger,0.0267558528428094
640,699,style,type,0.02517986
641,135,agree,smile,0.0178571428571429
641,268,agree,yes,0.199489792857143
641,311,agree,same,0.0142857142857143
641,1022,agree,allow,0.0229885057471264
641,1315,agree,match,0.0142857142857143
641,1496,agree,disagree,0.0892857142857143
642,6,kiss,love,0.18815331010453
642,65,kiss,wet,0.0174216027874564
642,244,kiss,mouth,0.0922813441209472
642,692,kiss,lips,0.2871801033281268
642,858,kiss,neck,0.0405405405405405
642,1335,kiss,passion,0.0172413793103448
643,573,pride,self,0.01872659
643,839,pride,sin,0.01872659
643,916,pride,proud,0.10445277
645,79,cloud,rain,0.04362416
645,154,cloud,sky,0.07241379
645,599,cloud,storm,0.05067568
645,1709,cloud,mist,0.027681660899654
647,431,husband,wife,0.1546392
647,1020,husband,partner,0.0522648083623693
647,1504,husband,married,0.0616438356164384
648,4,bus,car,0.063973063973064
648,13,bus,school,0.091464473973064
648,53,bus,stop,0.0740740740740741
648,137,bus,train,0.0303030303030303
648,742,bus,ride,0.0553030303030303
648,1077,bus,seat,0.02083333
648,1093,bus,wheels,0.02730375
648,1160,bus,driver,0.0336700336700337
648,1628,bus,station,0.07241379
648,1637,bus,transport,0.05923345
651,69,chaos,crazy,0.0431654676258993
651,319,chaos,order,0.0574379206312369
651,346,chaos,mess,0.0643641670293658
651,679,chaos,universe,0.0143884892086331
651,829,chaos,theory,0.079136690647482
651,1458,chaos,disorder,0.0287769784172662
652,798,simple,task,0.02061856
653,44,breath,life,0.0747330960854092
653,631,breath,breathe,0.0461876277731507
653,1566,breath,lungs,0.1554934589744875
653,1589,breath,stinky,0.01718213
654,163,reason,think,0.06267889
654,688,reason,why,0.16865581
655,756,gym,muscles,0.0304054054054054
655,1859,gym,training,0.02054795
656,13,ruler,school,0.02413793
656,356,ruler,rules,0.03202847
656,1248,ruler,strict,0.03558719
656,1497,ruler,scale,0.0239726
656,1860,ruler,width,0.02826855
657,644,fool,trick,0.04137931
658,463,guns,soldier,0.02047782
659,553,useful,useless,0.0575613799999999
660,2,still,water,0.04713805
660,982,still,whiskey,0.02020202
661,93,error,wrong,0.05263158
661,363,error,mistake,0.189964157706093
661,1068,error,trial,0.04745763
661,1800,error,incorrect,0.0284697508896797
662,117,monster,scary,0.141225264137931
662,343,monster,truck,0.0206896551724138
662,1827,monster,zombie,0.02675585
663,136,cheat,lie,0.1591572362669165
663,140,cheat,test,0.0711743772241993
663,271,cheat,false,0.0142348754448399
663,528,cheat,liar,0.0578780649955028
663,1261,cheat,dishonest,0.0284697508896797
663,1702,cheat,lying,0.021505376344086
663,1815,cheat,sneak,0.0239726
664,1349,data,statistics,0.02076125
665,45,date,movie,0.0173010380622837
665,914,date,month,0.0235690235690236
665,943,date,year,0.03424658
665,1225,date,when,0.03191489
666,246,again,over,0.0805860805860806
666,421,again,not,0.0183150183150183
666,436,again,late,0.0139372822299652
666,475,again,try,0.089835161978022
666,687,again,never,0.0539022069271179
666,818,again,begin,0.0249110320284698
666,1016,again,repeat,0.3288775721611719
666,1082,again,also,0.0228136882129278
666,1306,again,return,0.03460208
667,16,cell,small,0.0207612456747405
667,44,cell,life,0.0311418685121107
667,266,cell,wall,0.027681660899654
667,285,cell,jail,0.1486099510798234
667,399,cell,prison,0.1372822726989619
667,1103,cell,telephone,0.05442177
667,1649,cell,prisoner,0.02040816
667,1897,cell,mobile,0.0204081632653061
668,159,key,word,0.023728813559322
668,170,key,open,0.0372881355932203
668,193,key,stone,0.0271186440677966
669,71,research,study,0.1433447
669,1040,research,scientist,0.03806228
670,490,opinion,view,0.0459364
670,819,opinion,thoughts,0.0190839694656489
670,1114,opinion,personal,0.0190839694656489
672,23,attack,war,0.0588235294117647
672,59,attack,hurt,0.0311418685121107
672,61,attack,fight,0.0968858131487889
672,132,attack,heart,0.041522491349481
672,229,attack,hit,0.027681660899654
672,495,attack,violence,0.0207612456747405
672,615,attack,battle,0.0207612456747405
672,1381,attack,charge,0.037037037037037
672,1557,attack,panic,0.0887372013651877
672,1558,attack,shark,0.04682274
674,49,jerk,mean,0.0622710622710623
674,457,jerk,pull,0.0805860805860806
674,562,jerk,off,0.0256410256410256
674,1203,jerk,knee,0.0238907849829352
675,19,birth,death,0.0962199312714777
675,22,birth,child,0.0378006872852234
675,44,birth,life,0.0486163863266412
675,115,birth,new,0.0343642611683849
675,122,birth,mother,0.0343642611683849
675,584,birth,vagina,0.02120141
675,665,birth,date,0.0240549828178694
675,1038,birth,labor,0.0655172413793104
675,1567,birth,pregnancy,0.03691275
676,1,check,money,0.0774410774410774
676,426,check,correct,0.0168350168350168
676,462,check,pay,0.0445205479452055
676,926,check,mark,0.1088971910889719
676,1305,check,payment,0.0492957746478873
676,1766,check,mate,0.1169704159028002
676,1816,check,spell,0.05423729
677,310,follow,leader,0.0215827338129496
677,816,follow,tail,0.04195804
677,838,follow,lead,0.166666666666667
677,1224,follow,track,0.08108108
677,1482,follow,trail,0.03071672
677,1683,follow,shadow,0.02068966
678,1205,edge,side,0.02592593
679,1700,universe,vast,0.04026846
680,175,crowd,many,0.024822695035461
680,614,crowd,three,0.02836879
680,1570,crowd,protest,0.01718213
681,736,europe,italy,0.0267558528428094
681,763,europe,italian,0.0205479452054795
681,1034,europe,russia,0.01355932
681,1898,europe,spain,0.04844291
682,102,path,road,0.182806009047619
682,171,path,walk,0.0476190476190476
682,530,path,way,0.251343882312925
682,598,path,woods,0.0238095238095238
682,1224,path,track,0.0778405932653061
682,1482,path,trail,0.1568224081632653
683,2,tears,water,0.02739726
683,65,tears,wet,0.02739726
683,513,tears,upset,0.02422145
684,123,mystery,story,0.0204081632653061
684,537,mystery,puzzle,0.0272108843537415
684,1019,mystery,novel,0.0442176870748299
684,1658,mystery,solve,0.0836783159863946
685,87,anxiety,fear,0.0944055944055944
685,177,anxiety,scared,0.0174825174825175
685,300,anxiety,stress,0.195294292377622
685,620,anxiety,depression,0.013986013986014
685,672,anxiety,attack,0.0174825174825175
685,719,anxiety,worry,0.1176597394405594
685,795,anxiety,anxious,0.0641621152570058
685,1243,anxiety,worried,0.01706485
685,1557,anxiety,panic,0.0967326189169193
686,455,create,make,0.10801393728223
687,150,never,now,0.0350877192982456
687,421,never,not,0.0910205659295987
687,1354,never,sometimes,0.1343284
688,878,why,wonder,0.04827586
689,267,will,you,0.02120141
690,273,carry,hold,0.0452961672473868
690,282,carry,take,0.01459854
690,558,carry,on,0.111498257839721
690,741,carry,lift,0.1065965865469792
690,1637,carry,transport,0.08710801
690,1706,carry,cart,0.049645390070922
690,1856,carry,load,0.0664710556880004
691,363,failure,mistake,0.014336917562724
691,903,failure,system,0.02846975
691,1511,failure,reject,0.02120141
692,5,lips,red,0.0931034482758621
692,6,lips,love,0.0137931034482759
692,50,lips,soft,0.0172413793103448
692,91,lips,teeth,0.0310344827586207
692,135,lips,smile,0.01706485
692,244,lips,mouth,0.225774400935126
692,1115,lips,purse,0.02797203
693,237,glue,sticky,0.08650519
693,260,glue,stick,0.06734007
693,754,glue,stuck,0.03571429
693,779,glue,rubber,0.02749141
694,154,heaven,sky,0.01724138
694,1825,heaven,seven,0.0245614
695,224,jeans,pants,0.2316331417624526
695,323,jeans,tight,0.0626739268965517
695,956,jeans,skinny,0.0555689093103448
695,1426,jeans,trousers,0.0894418768965517
695,1613,jeans,shorts,0.0380145534482758
696,291,ink,writing,0.0337837837837838
696,329,ink,pen,0.374510874510875
696,419,ink,write,0.0405405405405405
696,926,ink,mark,0.0136986301369863
696,1505,ink,print,0.05084746
696,1677,ink,octopus,0.0614334470989761
696,1712,ink,stain,0.0337837837837838
696,1807,ink,invisible,0.0140845070422535
697,714,diamond,rare,0.02112676
698,142,parent,teacher,0.0204081632653061
698,916,parent,proud,0.02592593
698,1248,parent,strict,0.03914591
699,1213,type,writer,0.05841924
700,840,normal,unusual,0.01071429
700,949,normal,plain,0.0414286911646731
700,1585,normal,standard,0.0776966244599303
700,1653,normal,usual,0.1955483317073171
700,1672,normal,regular,0.2389949466898955
701,2,shower,water,0.1481481
701,36,shower,warm,0.03030303
701,65,shower,wet,0.04040404
701,1490,shower,towel,0.07508532
702,829,guess,theory,0.02097902
703,51,know,smart,0.0315789473684211
703,147,know,mind,0.0210526315789474
703,371,know,learn,0.0557773744706594
704,1366,lemon,twist,0.0239726
704,1623,lemon,tart,0.0715264221621622
705,718,tape,worm,0.0440678
706,11,bones,dog,0.0408163265306122
706,19,bones,death,0.0136054421768707
706,27,bones,hard,0.0204081632653061
706,173,bones,broken,0.0272108843537415
706,216,bones,break,0.0272108843537415
706,756,bones,muscles,0.0168918918918919
706,1079,bones,lovely,0.0174825174825175
706,1759,bones,skeleton,0.446853774829932
707,259,christian,jesus,0.0510204081632653
707,619,christian,cross,0.0272108843537415
707,630,christian,faith,0.0204081632653061
707,1887,christian,muslim,0.0169491525423729
708,246,finished,over,0.037037037037037
708,897,finished,ready,0.01384083
711,1507,horses,western,0.02787456
712,137,engine,train,0.02777778
712,263,engine,machine,0.0413793103448276
712,532,engine,search,0.01408451
712,1049,engine,steam,0.09121622
713,1012,explosion,volcano,0.02721088
714,533,rare,special,0.02464789
714,591,rare,unique,0.08064359
714,791,rare,steak,0.14859628
714,840,rare,unusual,0.10271629
714,1638,rare,valuable,0.03521127
715,25,single,woman,0.02090592
715,591,single,unique,0.01736111
716,1463,fantasy,myth,0.0202020202020202
716,1622,fantasy,pretend,0.01760563
716,1799,fantasy,unreal,0.04710145
717,14,adventure,fun,0.0761245674740484
717,499,adventure,trip,0.0346020761245675
717,803,adventure,journey,0.0521934812592252
717,900,adventure,exciting,0.0242214532871972
717,1092,adventure,outdoors,0.0173010380622837
717,1717,adventure,hiking,0.0173010380622837
720,642,hug,kiss,0.0557491289198606
721,3,chinese,food,0.15034965034965
721,138,chinese,language,0.0769230769230769
721,892,chinese,rice,0.034965034965035
722,1364,code,program,0.04561404
722,1431,code,moral,0.0283687943262411
723,1013,design,pattern,0.021505376344086
724,96,noisy,sound,0.0175438596491228
724,854,noisy,shout,0.01444043
724,1720,noisy,obnoxious,0.0210526315789474
725,72,join,up,0.0313588850174216
725,1164,join,meet,0.0280701754385965
725,1427,join,union,0.04761905
726,1,lose,money,0.0214285714285714
726,12,lose,sad,0.0285714285714286
726,164,lose,lost,0.0285714285714286
726,211,lose,weight,0.0571428571428571
726,230,lose,win,0.262657785714286
726,539,lose,loss,0.025
726,1721,lose,surrender,0.03146853
727,157,leaf,plant,0.0585495911837894
728,1860,wide,width,0.1166078
729,533,extra,special,0.01766784
729,1540,extra,very,0.01449275
730,50,pillow,soft,0.245252267777778
730,1470,pillow,sheet,0.03424658
730,1606,pillow,sheets,0.01748252
732,117,horror,scary,0.03092784
732,625,horror,shock,0.02413793
732,932,horror,scream,0.04152249
733,193,rocks,stone,0.04040404
733,1387,rocks,stones,0.22723836
734,1701,value,worth,0.3986151
735,1372,well,wish,0.02040816
736,212,italy,wine,0.0267558528428094
736,481,italy,pizza,0.0501672240802676
736,624,italy,pasta,0.1642399468486429
736,1277,italy,rome,0.2867488849498328
737,832,social,society,0.0239726
738,2,bubbles,water,0.0477815699658703
738,14,bubbles,fun,0.0477815699658703
738,63,bubbles,children,0.0170648464163823
738,206,bubbles,kids,0.037542662116041
738,450,bubbles,pop,0.0307167235494881
738,1643,bubbles,shampoo,0.01342282
739,835,chance,last,0.0240549828178694
739,944,chance,luck,0.1872116493656289
739,1109,chance,lucky,0.0490543735224587
739,1129,chance,risk,0.1058213
739,1724,chance,gamble,0.0520833333333333
739,1843,chance,fate,0.0208333333333333
740,211,height,weight,0.04778157
740,265,height,tall,0.05594406
740,486,height,measure,0.0243055555555556
740,743,height,size,0.01736111
740,1441,height,peak,0.0171232876712329
740,1462,height,ladder,0.0174216027874564
740,1860,height,width,0.09187279
741,72,lift,up,0.0983050847457627
741,211,lift,weight,0.023728813559322
741,1351,lift,rise,0.0581862625423729
741,1522,lift,raise,0.1599699196610169
741,1856,lift,load,0.0210526315789474
742,8,ride,sex,0.01428571
742,1059,ride,ticket,0.02797203
743,16,size,small,0.1076389
743,211,size,weight,0.02777778
743,1651,size,smaller,0.0234375
743,1860,size,width,0.02473498
744,95,meal,meat,0.03125
744,197,meal,table,0.03040541
744,628,meal,piece,0.0310344827586207
745,78,sleepy,tired,0.3831574
746,49,cruel,mean,0.0378006872852234
747,110,radio,talk,0.02006689
747,847,radio,waves,0.02675585
747,1628,radio,station,0.05789413
747,1876,radio,tune,0.03436426
748,121,arrow,head,0.0309278350515464
748,365,arrow,point,0.0755307630748953
748,454,arrow,indian,0.0274914089347079
748,785,arrow,bow,0.343136562632397
748,954,arrow,shoot,0.0342239967010309
748,1203,arrow,knee,0.0685174108347115
748,1392,arrow,target,0.0930086489347079
748,1612,arrow,narrow,0.0210526315789474
749,8,nail,sex,0.0174216027874564
749,26,nail,wood,0.0313588850174216
749,805,nail,tools,0.02097902
749,1265,nail,toes,0.01694915
749,1379,nail,polish,0.1005767189198606
749,1636,nail,toe,0.1201413
749,1846,nail,thumb,0.1014493
750,36,south,warm,0.0472973
751,1295,frog,pond,0.03754266
752,36,cozy,warm,0.06802721
752,575,cozy,warmth,0.0449827
753,205,save,store,0.06983973
754,323,stuck,tight,0.02857143
754,556,stuck,traffic,0.02142857
754,1320,stuck,trap,0.01805054
755,6,always,love,0.0577617328519856
755,150,always,now,0.0180505415162455
755,434,always,busy,0.0171232876712329
755,687,always,never,0.1399206033120495
755,1354,always,sometimes,0.1374535415162455
755,1653,always,usual,0.02097902
756,7,muscles,work,0.0236486486486486
756,905,muscles,sore,0.0239726
756,963,muscles,stretch,0.02768166
756,1754,muscles,tense,0.03114187
758,155,flying,plane,0.0409556313993174
759,2,under,water,0.03103448
759,1550,under,wear,0.04827586
760,26,block,wood,0.0680272108843537
760,53,block,stop,0.0782312925170068
760,126,block,building,0.0306122448979592
760,270,block,street,0.0340136054421769
760,366,block,square,0.0442176870748299
760,470,block,toy,0.0340136054421769
760,1321,block,brick,0.037844611528822
760,1595,block,shield,0.03521127
760,1602,block,prevent,0.01526718
760,1632,block,obstacle,0.0387323943661972
761,57,cartoon,color,0.0273037542662116
761,103,cartoon,funny,0.0546075085324232
761,394,cartoon,joke,0.0238907849829352
761,870,cartoon,drawing,0.0477815699658703
761,1530,cartoon,network,0.037542662116041
762,822,ears,listen,0.027681660899654
763,138,italian,language,0.0547945205479452
763,481,italian,pizza,0.1438356164383562
763,624,italian,pasta,0.1564388173977215
763,736,italian,italy,0.0205479452054795
763,1277,italian,rome,0.0479452054794521
765,2,sink,water,0.1091549
765,808,sink,swim,0.06251502
765,1278,sink,stink,0.02158273
768,1063,peaceful,silent,0.02054795
768,1073,peaceful,relaxed,0.0378129476712329
769,72,stairs,up,0.18880308
769,1337,stairs,step,0.08135593
769,1852,stairs,steps,0.27386573
770,154,clouds,sky,0.1034483
770,599,clouds,storm,0.04391892
771,100,justice,law,0.1273095110417785
771,201,justice,peace,0.0284697508896797
771,321,justice,lawyer,0.0249110320284698
771,1068,justice,trial,0.01355932
771,1537,justice,laws,0.0210526315789474
772,839,devil,sin,0.02877698
773,213,moving,out,0.0174825174825175
773,343,moving,truck,0.0664335664335664
773,788,moving,walking,0.02807018
774,7,skill,work,0.03169014
774,1609,skill,talent,0.18661972
775,66,letters,words,0.185909977142857
775,254,letters,numbers,0.1437192118226601
775,291,letters,writing,0.0428571428571429
775,293,letters,mail,0.1086717630195891
775,886,letters,text,0.02816901
776,278,protection,safe,0.04152249
776,1084,protection,security,0.07556155
776,1595,protection,shield,0.10818022
778,276,chemical,drug,0.0171232876712329
778,1404,chemical,reaction,0.0943737754794521
778,1510,chemical,lab,0.0171232876712329
779,947,rubber,tire,0.15234422
779,1256,rubber,stamp,0.03780069
780,298,climb,rope,0.04240283
780,769,climb,stairs,0.1017544
780,1441,climb,peak,0.0171232876712329
780,1462,climb,ladder,0.128919860627178
780,1497,climb,scale,0.02739726
780,1852,climb,steps,0.02068966
782,268,sure,yes,0.06736888
782,540,sure,unsure,0.02661597
783,8,pleasure,sex,0.158229093380282
784,49,arrogant,mean,0.0251798561151079
784,84,arrogant,rich,0.0215827338129496
784,107,arrogant,rude,0.0467625899280576
784,674,arrogant,jerk,0.0251798561151079
784,916,arrogant,proud,0.0581934430215827
784,1793,arrogant,superior,0.01398601
785,11,bow,dog,0.023972602739726
785,83,bow,ship,0.0342465753424658
785,112,bow,down,0.0273972602739726
785,374,bow,present,0.0308219178082192
785,451,bow,tie,0.1765255283561644
785,1043,bow,wow,0.0205479452054795
785,1526,bow,knot,0.0168918918918919
786,267,to,you,0.0245614
786,1803,to,too,0.06794259
789,1623,dessert,tart,0.02405498
789,1678,dessert,pudding,0.07612457
790,107,ignorant,rude,0.02173913
790,1619,ignorant,uneducated,0.05797101
792,72,above,up,0.1028347562199313
792,154,above,sky,0.0893470790378007
792,246,above,over,0.1831372140650493
792,558,above,on,0.0284697508896797
792,694,above,heaven,0.0206185567010309
792,759,above,under,0.0378599367010309
792,1186,above,below,0.2155042741314153
792,1351,above,rise,0.02749141
792,1486,above,super,0.01730104
792,1624,above,ahead,0.0140845070422535
792,1793,above,superior,0.04195804
793,8,bang,sex,0.0522648083623693
793,37,bang,loud,0.0731707317073171
793,40,bang,big,0.0418118466898955
793,85,bang,gun,0.156794425087108
793,96,bang,sound,0.02054795
793,450,bang,pop,0.0511072633449476
793,713,bang,explosion,0.0278745644599303
793,829,bang,theory,0.0209059233449477
793,939,bang,shot,0.0137931
793,954,bang,shoot,0.03061224
793,1344,bang,boom,0.1304961008793761
794,268,agreement,yes,0.0611510791366906
794,731,agreement,understanding,0.0426353638129496
794,1173,agreement,deal,0.0215827338129496
794,1317,agreement,contract,0.10431654676259
795,87,anxious,fear,0.0255474452554745
795,177,anxious,scared,0.062043795620438
795,719,anxious,worry,0.0524947551824818
795,797,anxious,excited,0.0218978102189781
795,1243,anxious,worried,0.1819710656934307
795,1754,anxious,tense,0.0182481751824818
796,9,cave,cold,0.0341296928327645
796,35,cave,dark,0.167235494880546
796,65,cave,wet,0.0204778156996587
796,196,cave,hole,0.0716723549488055
796,294,cave,mine,0.0177935943060498
796,1670,cave,underground,0.02749141
797,1647,excited,lively,0.024822695035461
798,7,task,work,0.1314879
799,117,halloween,scary,0.02405498
799,554,halloween,witch,0.03571429
799,644,halloween,trick,0.02758621
799,911,halloween,mask,0.0406779661016949
799,1759,halloween,skeleton,0.06944444
799,1804,halloween,treat,0.03061224
799,1827,halloween,zombie,0.01672241
800,275,alien,strange,0.059418787804878
800,484,alien,illegal,0.0313588850174216
801,8,breast,sex,0.0242214532871972
801,25,breast,woman,0.0657439446366782
801,108,breast,milk,0.0657439446366782
801,156,breast,chicken,0.1106550530962892
801,1111,breast,chest,0.0580493812679608
802,556,jam,traffic,0.1750993872909699
802,1006,jam,jelly,0.239992238063169
802,1149,jam,spread,0.04210526
802,1314,jam,toast,0.1252525440802676
802,1318,jam,strawberry,0.1272474285284281
802,1440,jam,jar,0.1911292675809742
803,44,journey,life,0.020979020979021
803,86,journey,long,0.0174825174825175
803,460,journey,vacation,0.0174825174825175
803,499,journey,trip,0.1708931193706289
803,682,journey,path,0.0244755244755245
804,150,later,now,0.1289377289377289
804,687,later,never,0.0366300366300366
804,1659,later,tomorrow,0.0795929449450549
805,7,tools,work,0.03846154
807,28,brush,horse,0.0135135135135135
807,29,brush,clean,0.0135135135135135
807,91,brush,teeth,0.1148648659459459
807,252,brush,paint,0.2017707362534951
807,489,brush,painting,0.0422535211267606
807,851,brush,tooth,0.1061373840540541
808,2,swim,water,0.2320819
808,1680,swim,turtle,0.02047782
809,60,act,play,0.162068965517241
809,208,act,one,0.0241379310344828
809,213,act,out,0.0206896551724138
809,289,act,class,0.037037037037037
809,441,act,do,0.0724137931034483
809,646,act,sister,0.01048951
809,710,act,stage,0.0715750227586207
809,879,act,actor,0.0241379310344828
809,1622,act,pretend,0.0978630386206897
809,1711,act,scene,0.04810997
810,10,avoid,bad,0.0154440154440154
810,120,avoid,run,0.0308880308880309
810,256,avoid,away,0.0308880308880309
810,358,avoid,hide,0.0231660231660232
810,852,avoid,dislike,0.0154440154440154
810,996,avoid,skirt,0.02711864
810,1602,avoid,prevent,0.02671756
811,25,blonde,woman,0.0487804878048781
811,42,blonde,girl,0.0557491289198606
811,227,blonde,dumb,0.0662020905923345
812,600,sickness,vomit,0.02758621
813,563,singing,voice,0.09175681
813,1609,singing,talent,0.02464789
814,619,catholic,cross,0.0170648464163823
814,707,catholic,christian,0.0136518771331058
814,958,catholic,mass,0.0206185567010309
814,1489,catholic,nun,0.0924202617428242
814,1646,catholic,latin,0.0210526315789474
814,1733,catholic,christianity,0.0173611111111111
815,447,next,turn,0.0426450504347826
815,1205,next,side,0.02592593
815,1303,next,second,0.02090592
815,1659,next,tomorrow,0.02464789
816,1102,tail,tale,0.02749141
817,137,teach,train,0.02777778
817,142,teach,teacher,0.06849315
818,92,begin,end,0.131672597864769
818,115,begin,new,0.0498220640569395
818,189,begin,go,0.0142348754448399
818,279,begin,start,0.5278928220640571
818,897,begin,ready,0.01384083
818,1687,begin,early,0.0142348754448399
819,66,thoughts,words,0.01748252
821,1427,trade,union,0.03741496
822,96,listen,sound,0.051796461349481
822,110,listen,talk,0.03767123
822,316,listen,speak,0.0652243208996539
822,747,listen,radio,0.02006689
823,72,mix,up,0.0214285714285714
823,705,mix,tape,0.0285714285714286
823,1482,mix,trail,0.07508532
824,79,drop,rain,0.03355705
824,1117,drop,tear,0.06872852
824,1414,drop,pin,0.020979020979021
825,375,pet,touch,0.0204081632653061
826,454,feather,indian,0.0171821305841924
826,730,feather,pillow,0.0416666666666667
826,1788,feather,indians,0.0174825174825175
827,145,geometry,line,0.0169491525423729
827,833,geometry,triangle,0.04545455
